date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:31:19	39603/39603	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Aug%202022%2019:45:29%20GMT	https://fertilfamily.com/wp-content/uploads/elementor/css/global.css?ver=1659987929	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/uploads/elementor/css/global3c30.css	(from https://fertilfamily.com/pressel-karine/)
19:31:19	675/675	---M--	200	added ('OK')	text/css	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://fertilfamily.com/pressel-karine/)
19:31:19	57912/57912	---M--	200	added ('OK')	text/css	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://fertilfamily.com/pressel-karine/)
19:31:19	15055/15055	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.7.8	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min3621.js	(from https://fertilfamily.com/pressel-karine/)
19:31:19	2212/2212	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2010:20:17%20GMT	https://fertilfamily.com/wp-content/uploads/2020/09/cropped-produto-32x32.png	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/uploads/2020/09/cropped-produto-32x32.png	(from https://fertilfamily.com/pressel-karine/)
19:31:20	33777/33777	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2010:20:17%20GMT	https://fertilfamily.com/wp-content/uploads/2020/09/cropped-produto-192x192.png	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/uploads/2020/09/cropped-produto-192x192.png	(from https://fertilfamily.com/pressel-karine/)
19:31:20	30350/30350	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2010:20:17%20GMT	https://fertilfamily.com/wp-content/uploads/2020/09/cropped-produto-180x180.png	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/uploads/2020/09/cropped-produto-180x180.png	(from https://fertilfamily.com/pressel-karine/)
19:31:21	480540/480540	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Aug%202022%2019:43:37%20GMT	https://fertilfamily.com/wp-content/plugins/elementor-pro/assets/css/frontend.min.css?ver=3.7.3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor-pro/assets/css/frontend.min1ac1.css	(from https://fertilfamily.com/pressel-karine/)
19:31:21	103059/103059	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2011%20Oct%202022%2022:31:21%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/pedro/Downloads/Clone%20adv%20whats/connect.facebook.net/en_US/fbevents.js	(from https://fertilfamily.com/pressel-karine/)
19:31:21	18468/18468	---M--	200	added ('OK')	text/css	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.7.8	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/animations/animations.min3621.css	(from https://fertilfamily.com/pressel-karine/)
19:31:22	5184/5184	---M--	200	added ('OK')	application/javascript	date:Mon,%2008%20Aug%202022%2019:43:36%20GMT	https://fertilfamily.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.7.3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min1ac1.js	(from https://fertilfamily.com/pressel-karine/)
19:31:22	4957/4957	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.7.8	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min3621.js	(from https://fertilfamily.com/pressel-karine/)
19:31:22	11224/11224	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2017:36:06%20GMT	https://fertilfamily.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://fertilfamily.com/pressel-karine/)
19:31:23	89521/89521	---M--	200	added ('OK')	application/javascript	date:Wed,%2010%20Mar%202021%2023:37:24%20GMT	https://fertilfamily.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://fertilfamily.com/pressel-karine/)
19:31:23	32929/32929	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.7.8	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/js/frontend-modules.min3621.js	(from https://fertilfamily.com/pressel-karine/)
19:31:23	6475/6475	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2020:34:30%20GMT	https://fertilfamily.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://fertilfamily.com/pressel-karine/)
19:31:23	19142/19142	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2020:34:30%20GMT	https://fertilfamily.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://fertilfamily.com/pressel-karine/)
19:31:24	4910/4910	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2020:34:30%20GMT	https://fertilfamily.com/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-includes/js/dist/hooks.mincbb5.js	(from https://fertilfamily.com/pressel-karine/)
19:31:24	10222/10222	---M--	200	added ('OK')	application/javascript	date:Tue,%2012%20Apr%202022%2023:42:48%20GMT	https://fertilfamily.com/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-includes/js/dist/i18n.min771a.js	(from https://fertilfamily.com/pressel-karine/)
19:31:24	21417/21417	---M--	200	added ('OK')	application/javascript	date:Mon,%2008%20Aug%202022%2019:43:36%20GMT	https://fertilfamily.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.7.3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor-pro/assets/js/frontend.min1ac1.js	(from https://fertilfamily.com/pressel-karine/)
19:31:24	12198/12198	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://fertilfamily.com/pressel-karine/)
19:31:24	20715/20715	---M--	200	added ('OK')	application/javascript	date:Sat,%2009%20Apr%202022%2004:37:18%20GMT	https://fertilfamily.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-includes/js/jquery/ui/core.min0028.js	(from https://fertilfamily.com/pressel-karine/)
19:31:25	2620/2620	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.7.8	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min3621.js	(from https://fertilfamily.com/pressel-karine/)
19:31:25	10682/10682	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://fertilfamily.com/pressel-karine/)
19:31:25	40513/40513	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.7.8	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/js/frontend.min3621.js	(from https://fertilfamily.com/pressel-karine/)
19:31:26	139153/139153	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://fertilfamily.com/pressel-karine/)
19:31:26	43140/43140	---M--	200	added ('OK')	application/javascript	date:Sun,%2002%20Oct%202022%2021:10:49%20GMT	https://fertilfamily.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.7.8	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min3621.js	(from https://fertilfamily.com/pressel-karine/)
19:31:26	3704/3704	---M--	200	added ('OK')	application/javascript	date:Mon,%2008%20Aug%202022%2019:43:37%20GMT	https://fertilfamily.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.7.3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min1ac1.js	(from https://fertilfamily.com/pressel-karine/)
19:31:27	134630/134630	---M--	200	added ('OK')	application/javascript	date:Mon,%2008%20Aug%202022%2019:43:37%20GMT	https://fertilfamily.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.7.3	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min1ac1.js	(from https://fertilfamily.com/pressel-karine/)
19:31:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2022:31:27%20GMT	https://fertilfamily.com/pressel-karine/c	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/pressel-karine/c	(from https://connect.facebook.net/en_US/fbevents.js)
19:31:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2022:31:28%20GMT	https://fertilfamily.com/pressel-karine/b	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/pressel-karine/b	(from https://connect.facebook.net/en_US/fbevents.js)
19:31:28	19403/19403	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Oct%202022%2022:31:28%20GMT	https://fertilfamily.com/pressel-karine/POST	C:/Users/pedro/Downloads/Clone%20adv%20whats/fertilfamily.com/pressel-karine/POST	(from https://connect.facebook.net/en_US/fbevents.js)
